RUN_DATE,HOURID,SCHEMA_NAME       ,NO_OF_QUERIES,NO_OF_RECORDS,MEM_SIZE_MB
20-Nov-21,20,_SYS_STATISTICS   ,1,"511,440,086",129.56
20-Nov-21,21,CSC_STAGING       ,12,"92,380,909",411.33
20-Nov-21,21,VATMURI           ,1,615,1.73
21-Nov-21,4,_SYS_STATISTICS   ,1,"48,943,478",23.4
21-Nov-21,5,CSC_GSM_SCHEDULER ,1,"4,702,577",116.12
21-Nov-21,5,CSC_STAGING       ,8,"89,330,390",348.5
21-Nov-21,9,VATMURI           ,1,615,1.73
21-Nov-21,9,_SYS_STATISTICS   ,1,"45,847,666",37.9
21-Nov-21,12,CSC_UFO_ID        ,1,"11,381,064",95.39
21-Nov-21,13,_SYS_STATISTICS   ,1,"45,649,136",37.73
21-Nov-21,14,_SYS_STATISTICS   ,1,"38,435,396",32.17
21-Nov-21,15,CSC_STAGING       ,9,"92,387,421",401.18
21-Nov-21,15,SYSTEM            ,1,1,0.99
21-Nov-21,15,VATMURI           ,1,615,1.73
21-Nov-21,19,VATMURI           ,1,615,1.73
21-Nov-21,20,VATMURI           ,1,615,1.73
21-Nov-21,22,CSC_STAGING       ,8,"92,478,005",425.43
21-Nov-21,22,_SYS_STATISTICS   ,1,4,0.06
21-Nov-21,23,VATMURI           ,1,615,1.73
22-Nov-21,0,SAPHANADBA        ,1,0,0
22-Nov-21,2,VATMURI           ,1,615,1.73
22-Nov-21,3,CSC_STAGING       ,4,"89,352,574",189.37
22-Nov-21,4,CSC_STAGING       ,8,"92,424,808",357.86
22-Nov-21,5,CSC_GSM_SCHEDULER ,1,"4,023,321",94.97
22-Nov-21,5,CSC_STAGING       ,4,"61,702,255",160.32
22-Nov-21,5,MONITOR_DAA       ,1,32,120.63
22-Nov-21,5,NIKTANDO          ,1,"406,212,772",25.48
22-Nov-21,6,VATMURI           ,1,615,1.73
22-Nov-21,7,CSC_GSM_SCHEDULER ,1,"11,233,923",25.06
22-Nov-21,10,SYSTEM            ,1,3,0.17
22-Nov-21,17,VATMURI           ,1,615,1.73
22-Nov-21,18,VATMURI           ,1,615,1.73
22-Nov-21,20,CSC_STAGING       ,3,"62,073,535",161.86
22-Nov-21,21,CSC_STAGING       ,10,"92,387,700",400.06
22-Nov-21,23,CSC_STAGING       ,7,"89,352,575",170.61
22-Nov-21,23,CSC_UFO_ID        ,1,"1,467",9.54
22-Nov-21,23,NIKTANDO          ,1,"5,363,777",124.01
23-Nov-21,1,CSC_STAGING       ,2,1,0
23-Nov-21,2,CSC_STAGING       ,14,"92,398,714",418.23
23-Nov-21,2,CSC_UOV_ANG       ,1,0,0.03
23-Nov-21,2,NIKTANDO          ,1,0,0
23-Nov-21,4,CSC_UFO_UI_ID     ,1,100,64.33
23-Nov-21,4,RACBHATN          ,1,0,49.94
23-Nov-21,4,_SYS_STATISTICS   ,1,4,37.28
23-Nov-21,5,CSC_GSM_SCHEDULER ,1,"4,222,228",115.2
23-Nov-21,6,CSC_UFO_ID        ,1,"12,313,360",14.26
23-Nov-21,7,CSC_STAGING       ,1,"201,030,609",23.48
23-Nov-21,7,_SYS_STATISTICS   ,1,5,75.17
23-Nov-21,12,CSC_STAGING       ,7,"92,390,777",345.9
23-Nov-21,17,CSC_STAGING       ,3,"44,972,275",169.73
23-Nov-21,17,_SYS_STATISTICS   ,1,5,30.31
23-Nov-21,18,CSC_STAGING       ,6,"72,190,378",323.85
23-Nov-21,18,_SYS_STATISTICS   ,1,4,0.06
23-Nov-21,19,CSC_STAGING       ,5,"61,291,498",133.14
23-Nov-21,19,_SYS_STATISTICS   ,1,4,0.06
23-Nov-21,21,RACBHATN          ,1,"84,766",75.67
24-Nov-21,0,VPUDURAN          ,1,"2,080",30.82
24-Nov-21,2,CSC_STAGING       ,2,"61,303,838",145.23
24-Nov-21,5,CSC_GSM_BAAO_UI   ,1,0,8.1
24-Nov-21,5,CSC_GSM_SCHEDULER ,1,"3,776,058",117.11
24-Nov-21,5,CSC_UFO_ID        ,1,"2,600,050",19.58
24-Nov-21,5,_SYS_STATISTICS   ,1,"1,541",0.06
24-Nov-21,6,CSC_STAGING       ,4,"62,152,912",216.64
24-Nov-21,6,_SYS_STATISTICS   ,2,"2,449",25.37
24-Nov-21,7,SYSTEM            ,1,3,0.09
24-Nov-21,9,CSC_STAGING       ,3,"62,126,998",162.4
24-Nov-21,9,SAPHANADBA        ,1,1,0.99
24-Nov-21,9,_SYS_STATISTICS   ,2,"1,753",25.69
24-Nov-21,11,CSC_STAGING       ,22,"114,188,395",454.2
24-Nov-21,11,CSC_UOV_ANG       ,1,0,6.35
24-Nov-21,11,SAPHANADBA        ,1,1,0.03
24-Nov-21,11,SYSTEM            ,1,1,0.98
24-Nov-21,11,_SYS_STATISTICS   ,2,"4,501",0.12
24-Nov-21,14,CSC_STAGING       ,2,"17,198,120",58.21
24-Nov-21,16,BGARLAPA          ,1,1,33.47
24-Nov-21,22,CSC_STAGING       ,9,"75,250,764",362.06
24-Nov-21,23,AJAIT             ,1,0,102.76
24-Nov-21,23,CSC_UFO_ID        ,1,"2,209,901",18.75
25-Nov-21,1,CSC_GSM_SCHEDULER ,1,"11,233,923",9.44
25-Nov-21,1,_SYS_STATISTICS   ,1,"57,007,302",27.68
25-Nov-21,3,CSC_GSM_SCHEDULER ,5,"9,876,249",221.95
25-Nov-21,3,CSC_STAGING       ,1,"2,023,974",39.74
25-Nov-21,3,CSC_UOV_ANG       ,3,468,26.68
25-Nov-21,8,CSC_STAGING       ,5,"28,106,837",39.24
25-Nov-21,11,CSC_UFO_ID        ,1,"5,942,243",112.05
25-Nov-21,13,CSC_STAGING       ,4,"3,047,592",30.03
25-Nov-21,14,CSC_STAGING       ,9,"92,570,687",385.13
25-Nov-21,16,CSC_UFO_ID        ,1,"6,277,349",5.54
25-Nov-21,21,CSC_GSM_BAAO_UI   ,1,0,7.7
25-Nov-21,22,CSC_UFO_ID        ,1,"86,020",82.37
25-Nov-21,23,CSC_UFO_ID        ,1,"1,468",9.62
25-Nov-21,23,CSC_UFO_STAGING_ID,3,68,0.26
26-Nov-21,1,CSC_STAGING       ,8,"62,199,547",217.15
26-Nov-21,1,CSC_UFO_ID        ,2,"172,040",174.61
26-Nov-21,4,CSC_STAGING       ,11,"31,108,261",340.97
26-Nov-21,4,_SYS_STATISTICS   ,1,"2,804",0.06
26-Nov-21,5,CSC_GSM_SCHEDULER ,1,"3,801,290",117.87
26-Nov-21,5,CSC_STAGING       ,3,"62,168,305",157.89
26-Nov-21,5,_SYS_STATISTICS   ,1,"2,760",0.06
26-Nov-21,8,_SYS_STATISTICS   ,1,"314,456,262",79.65
26-Nov-21,20,SYSTEM            ,1,1,0.97
27-Nov-21,2,_SYS_STATISTICS   ,1,4,0.06
27-Nov-21,3,CSC_STAGING       ,6,"92,625,512",378.41
27-Nov-21,5,CSC_GSM_SCHEDULER ,1,"3,801,290",117.89
27-Nov-21,5,SYSTEM            ,1,1,0.98
27-Nov-21,10,CSC_STAGING       ,1,"44,186,486",96.95
27-Nov-21,11,CSC_STAGING       ,3,"61,429,295",141
27-Nov-21,12,CSC_STAGING       ,8,"92,634,493",408.18
27-Nov-21,16,VATMURI           ,1,621,1.73
27-Nov-21,17,CSC_STAGING       ,2,"61,336,904",126.15
27-Nov-21,20,SAPHANADBA        ,1,1,0.98
27-Nov-21,21,CSC_STAGING       ,5,"92,624,735",405.53
28-Nov-21,2,_SYS_STATISTICS   ,1,"462,636",27.61
28-Nov-21,3,CSC_STAGING       ,5,"92,437,576",397.39
28-Nov-21,3,CSC_UFO_ID        ,2,"341,454",129.76
28-Nov-21,3,CSC_UOV_ANG       ,1,0,71.4
28-Nov-21,5,CSC_GSM_SCHEDULER ,1,"3,801,290",117.86
28-Nov-21,5,CSC_UFO_ID        ,1,"460,159",120.62
28-Nov-21,8,CSC_STAGING       ,2,"61,340,250",123.76
28-Nov-21,8,_SYS_STATISTICS   ,1,"31,153,296",25.45
28-Nov-21,9,VATMURI           ,1,621,1.73
28-Nov-21,11,CSC_STAGING       ,8,"89,399,324",419.13
28-Nov-21,14,VATMURI           ,1,621,1.73
28-Nov-21,16,CSC_STAGING       ,6,"92,435,190",194.77
28-Nov-21,16,_SYS_STATISTICS   ,1,"45,363,238",37.5
28-Nov-21,17,CSC_STAGING       ,2,"61,340,250",138.08
28-Nov-21,18,SYSTEM            ,1,3,0.17
28-Nov-21,21,VATMURI           ,1,621,1.73
28-Nov-21,22,CSC_STAGING       ,3,"61,340,250",137.01
29-Nov-21,1,CSC_GSM_SCHEDULER ,1,"144,164,496",31.29
29-Nov-21,1,CSC_STAGING       ,4,"62,149,325",221.08
29-Nov-21,5,CSC_GSM_SCHEDULER ,1,"3,972,785",118.25
29-Nov-21,11,CSC_SCHEDULER     ,1,"5,169",0.37
29-Nov-21,11,CSC_STAGING       ,12,"62,131,626",191.05
29-Nov-21,11,CSC_UFO_ID        ,1,-1,104.01
29-Nov-21,11,SYSTEM            ,2,2,0
29-Nov-21,11,_SYS_STATISTICS   ,3,45,0.18
29-Nov-21,12,CSC_SCHEDULER     ,1,"5,169",0.37
29-Nov-21,12,CSC_STAGING       ,9,"92,488,933",395.32
29-Nov-21,12,_SYS_STATISTICS   ,1,4,0.06
29-Nov-21,15,CSC_UFO_ID        ,1,"15,098,338",128.74
29-Nov-21,18,_SYS_STATISTICS   ,1,4,0.06
29-Nov-21,19,CSC_STAGING       ,8,"92,437,110",380.72
29-Nov-21,20,VATMURI           ,1,621,1.73
29-Nov-21,23,CSC_STAGING       ,6,"92,479,174",369.57
29-Nov-21,23,CSC_UFO_STAGING_ID,1,25,0
29-Nov-21,23,_SYS_STATISTICS   ,1,4,0.06
30-Nov-21,2,_SYS_STATISTICS   ,1,"31,092,456",25.4
30-Nov-21,5,CSC_GSM_SCHEDULER ,1,"3,874,466",118.3
30-Nov-21,7,_SYS_STATISTICS   ,1,"22,295,274",18.52
30-Nov-21,8,CSC_GSM_BAAO_UI   ,1,0,8.16
30-Nov-21,8,CSC_STAGING       ,4,"62,189,877",217.47
30-Nov-21,8,_SYS_STATISTICS   ,1,"45,149,798",37.33
30-Nov-21,9,CSC_STAGING       ,7,"92,531,138",407.55
30-Nov-21,10,SAPHANADBA        ,1,3,0.17
30-Nov-21,10,SYSTEM            ,1,1,1.01
30-Nov-21,12,CSC_STAGING       ,2,"61,353,416",122.93
30-Nov-21,13,CSC_STAGING       ,2,"61,353,416",145.42
30-Nov-21,14,CSC_STAGING       ,10,"92,521,455",354.3
30-Nov-21,15,BGARLAPA          ,1,0,0
30-Nov-21,17,MTHIRUMO          ,1,1,9.79
30-Nov-21,21,CSC_GSM_BAAO_UI   ,1,0,7.74
30-Nov-21,22,CSC_STAGING       ,5,"65,221,382",231.09
30-Nov-21,22,CSC_UFO_ID        ,1,"86,089",81.71
1-Dec-21,3,CSC_STAGING       ,6,"89,453,473",160.74
1-Dec-21,4,CSC_UFO_ID        ,1,"39,293,125",137.35
1-Dec-21,5,CSC_GSM_SCHEDULER ,1,"3,874,466",118.48
1-Dec-21,5,CSC_UFO_ID        ,1,"4,301",137.27
1-Dec-21,10,CSC_STAGING       ,10,"92,468,775",385.5
1-Dec-21,13,_SYS_STATISTICS   ,1,"51,393",31.8
1-Dec-21,15,CSC_UFO_ID        ,1,"2,902,305",5.52
1-Dec-21,17,CSC_STAGING       ,2,"61,363,304",132.96
1-Dec-21,17,_SYS_STATISTICS   ,1,5,25.91
1-Dec-21,20,CSC_STAGING       ,7,"92,468,747",425.67
1-Dec-21,21,SYSTEM            ,1,3,0.09
1-Dec-21,22,NARIORDA          ,1,200,3.28
1-Dec-21,23,CSC_GSM_BAAO_UI   ,1,1,0.89
1-Dec-21,23,CSC_STAGING       ,1,"44,217,995",84.12
1-Dec-21,23,CSC_UFO_UI_ID     ,2,126,109.23
2-Dec-21,0,CSC_UFO_UI_ID     ,1,100,36.5
2-Dec-21,1,RACBHATN          ,1,0,178.92
2-Dec-21,1,_SYS_STATISTICS   ,1,"39,131",32.14
2-Dec-21,2,CSC_GSM_BAAO_UI   ,1,72,0.01
2-Dec-21,2,CSC_STAGING       ,6,"92,143,846",396.54
2-Dec-21,3,_SYS_STATISTICS   ,1,70,0.06
2-Dec-21,4,DIMAHADE          ,1,0,14.34
2-Dec-21,4,_SYS_STATISTICS   ,1,502,0.06
2-Dec-21,5,CSC_GSM_SCHEDULER ,1,"3,874,466",118.48
2-Dec-21,5,_SYS_STATISTICS   ,1,"1,222",0.06
2-Dec-21,6,_SYS_STATISTICS   ,1,133,0.06
2-Dec-21,7,CSC_STAGING       ,4,"62,249,796",206.84
2-Dec-21,7,CSC_UOV_ANG       ,1,2,4.53
2-Dec-21,7,_SYS_STATISTICS   ,1,"1,683",0.06
2-Dec-21,8,_SYS_STATISTICS   ,1,155,0.06
2-Dec-21,9,CSC_STAGING       ,1,"44,223,104",96.76
2-Dec-21,9,CSC_UOV_ANG       ,1,3,3.61
2-Dec-21,9,_SYS_STATISTICS   ,1,"1,620",0.03
2-Dec-21,10,_SYS_STATISTICS   ,1,41,0.03
2-Dec-21,11,_SYS_STATISTICS   ,1,92,0.03
2-Dec-21,12,CSC_STAGING       ,3,"62,196,257",161.33
2-Dec-21,12,CSC_UOV_ANG       ,1,"2,000",18.01
2-Dec-21,12,_SYS_STATISTICS   ,1,"1,322",0.03
2-Dec-21,13,_SYS_STATISTICS   ,1,81,0.03
2-Dec-21,14,_SYS_STATISTICS   ,1,39,0.03
2-Dec-21,15,CSC_STAGING       ,10,"92,150,158",419.44
2-Dec-21,15,CSC_UFO_STAGING_ID,1,1,0
2-Dec-21,15,SYSTEM            ,1,3,0.17
2-Dec-21,15,_SYS_STATISTICS   ,1,"2,955",0.03
2-Dec-21,16,CSC_UFO_ID        ,1,"4,714,736",5.58
2-Dec-21,21,CSC_STAGING       ,1,"6,593",0.01
2-Dec-21,21,DIMAHADE          ,1,0,14.33
2-Dec-21,23,CSC_STAGING       ,7,"47,960,149",125.72
3-Dec-21,1,CSC_UFO_UI_ID     ,1,1,38.59
3-Dec-21,2,CSC_UFO_UI_ID     ,1,100,84.84
3-Dec-21,2,MAHPANIC          ,1,30,15.84
3-Dec-21,3,CSC_UFO_UI_ID     ,1,100,81.22
3-Dec-21,4,CSC_STAGING       ,5,"73,651,076",189.64
3-Dec-21,4,DIMAHADE          ,1,4,25.04
3-Dec-21,5,CSC_GSM_SCHEDULER ,1,"3,894,032",118.74
3-Dec-21,7,CSC_STAGING       ,2,"61,564,572",126.52
3-Dec-21,15,CSC_UFO_ID        ,1,"7,039,297",145.54
3-Dec-21,15,CSC_UOV_ANG       ,1,0,6.82
4-Dec-21,1,CSC_STAGING       ,2,"61,574,021",126.07
4-Dec-21,5,CSC_STAGING       ,6,"3,240,456",52.77
4-Dec-21,8,SYSTEM            ,1,3,0.17
5-Dec-21,0,_SYS_STATISTICS   ,1,"43,444,448",25.36
5-Dec-21,10,SAPHANADBA        ,1,3,0.17
5-Dec-21,21,CSC_UFO_UI_ID     ,6,100,520.18
5-Dec-21,23,CSC_GSM_SCHEDULER ,2,"111,670",26.48
5-Dec-21,23,CSC_UFO_UI_ID     ,1,100,102.53
6-Dec-21,0,CSC_GSM_SCHEDULER ,1,"3,859,235",118.59
6-Dec-21,0,CSC_UFO_ID        ,1,"9,636,970",149.73
6-Dec-21,0,CSC_UFO_UI_ID     ,2,"3,279",121.25
6-Dec-21,1,CSC_UFO_UI_ID     ,4,202,166.25
6-Dec-21,2,CSC_UFO_UI_ID     ,1,100,34.83
6-Dec-21,3,CSC_STAGING       ,1,"865,700",35.56
6-Dec-21,3,CSC_UFO_UI_ID     ,2,166,19.78
6-Dec-21,3,RACBHATN          ,1,914,65.87
6-Dec-21,4,CSC_STAGING       ,8,"92,890,899",406.19
6-Dec-21,5,CSC_GSM_SCHEDULER ,1,"4,520,212",118.06
6-Dec-21,5,CSC_STAGING       ,6,"89,927,357",335.58
6-Dec-21,5,CSC_UFO_UI_ID     ,1,100,86.87
6-Dec-21,5,MONITOR_DAA       ,1,1,0
6-Dec-21,5,RACBHATN          ,1,0,0.12
6-Dec-21,6,CSC_UFO_UI_ID     ,1,0,17.06
6-Dec-21,8,CSC_STAGING       ,4,"62,461,790",207
6-Dec-21,8,SYSTEM            ,1,3,0.17
6-Dec-21,11,CSC_STAGING       ,1,"17,329,598",38.34
6-Dec-21,14,CSC_GSM_BAAO_UI   ,1,1,0.79
6-Dec-21,14,CSC_STAGING       ,1,"44,244,512",84.01
6-Dec-21,15,CSC_UFO_STAGING_ID,3,"4,417,905",0.37
6-Dec-21,18,CSC_STAGING       ,1,"17,329,598",35.52
6-Dec-21,19,VPUDURAN          ,1,0,197.61
6-Dec-21,20,CSC_UFO_PARTNER   ,1,0,38.1
6-Dec-21,21,CSC_UFO_UI_ID     ,1,66,4
6-Dec-21,22,CSC_SCHEDULER     ,1,"5,181",0.37
6-Dec-21,22,CSC_STAGING       ,6,"72,582,358",349.2
6-Dec-21,22,SYSTEM            ,1,1,1.01
6-Dec-21,22,VATMURI           ,1,639,1.74
6-Dec-21,22,_SYS_STATISTICS   ,1,-1,21.46
6-Dec-21,23,CSC_STAGING       ,1,"5,742,525",107.68
7-Dec-21,1,RACBHATN          ,1,0,0.02
7-Dec-21,2,CSC_GSM_BAAO_UI   ,3,0,1.23
7-Dec-21,2,CSC_UFO_UI_ID     ,1,100,36.43
7-Dec-21,3,CSC_UOV_ANG       ,1,"2,000",19.31
7-Dec-21,4,CSC_GSM_BAAO_UI   ,1,0,98.09
7-Dec-21,4,CSC_STAGING       ,1,-1,444.22
7-Dec-21,4,CSC_UFO_UI_ID     ,2,2,72.11
7-Dec-21,4,_SYS_STATISTICS   ,1,"140,978,072",37.23
7-Dec-21,6,CSC_STAGING       ,5,"922,363",88.63
7-Dec-21,9,CSC_GSM_SCHEDULER ,1,"2,418,720",49.06
7-Dec-21,9,_SYS_STATISTICS   ,1,"127,869,299",32.39
7-Dec-21,11,CSC_STAGING       ,2,"61,602,218",134.52
7-Dec-21,12,CSC_SCHEDULER     ,1,"5,181",0.37
7-Dec-21,12,CSC_STAGING       ,9,"45,681,689",325.08
7-Dec-21,15,CSC_UOV_ANG       ,1,0,6.85
7-Dec-21,16,CSC_STAGING       ,2,"61,602,218",139.31
7-Dec-21,17,CSC_STAGING       ,9,"89,941,923",403.56
7-Dec-21,19,CSC_STAGING       ,5,-3,161.65
7-Dec-21,21,SYSTEM            ,1,1,1.02
7-Dec-21,22,CSC_STAGING       ,11,"64,686,487",355.84
7-Dec-21,22,_SYS_STATISTICS   ,1,"46,101,195",17.25
7-Dec-21,23,BGARLAPA          ,1,0,0
7-Dec-21,23,CSC_STAGING       ,7,"28,329,880",179.67
7-Dec-21,23,CSC_UFO_ID        ,1,"4,101",9.88
7-Dec-21,23,CSC_UOV_ANG       ,1,0,2.95
7-Dec-21,23,VAYODHYA          ,1,200,0.64
8-Dec-21,3,CSC_UFO_ID        ,1,"8,916,191",156.21
8-Dec-21,3,_SYS_STATISTICS   ,1,"22,499,061",18.69
8-Dec-21,4,CSC_STAGING       ,3,"62,505,440",174.93
8-Dec-21,4,_SYS_STATISTICS   ,1,"45,630,405",37.72
8-Dec-21,5,CSC_GSM_SCHEDULER ,1,"4,054,133",119.59
8-Dec-21,5,CSC_STAGING       ,22,"75,672,505",366.25
8-Dec-21,5,CSC_UFO_PARTNER   ,2,"86,005",141.76
8-Dec-21,5,GOGOWTHA          ,1,1,9.96
8-Dec-21,7,_SYS_STATISTICS   ,1,"5,122",0.4
8-Dec-21,8,CSC_STAGING       ,9,"48,884,478",258.4
8-Dec-21,11,CSC_UFO_ID        ,1,"3,679,680",9.87
8-Dec-21,21,MAHPANIC          ,1,1,16.23
8-Dec-21,22,CSC_GSM_BAAO_UI   ,1,"2,981",3.26
8-Dec-21,22,CSC_UOV_ANG       ,1,2,159.06
8-Dec-21,23,CSC_UFO_ID        ,1,"5,498,730",164.38
8-Dec-21,23,RACBHATN          ,2,0,197.56
9-Dec-21,0,CSC_UFO_PARTNER   ,2,"86,230",221.23
9-Dec-21,0,CSC_UOV_ANG       ,1,66,9.31
9-Dec-21,1,CSC_GSM_SCHEDULER ,1,"22,247,721",31.16
9-Dec-21,1,CSC_STAGING       ,4,"62,645,584",205.58
9-Dec-21,1,CSC_UFO_UI_ID     ,2,2,14.42
9-Dec-21,1,KEACHARY          ,1,0,1.75
9-Dec-21,3,CSC_STAGING       ,2,"61,630,842",123.79
9-Dec-21,4,CSC_STAGING       ,12,"93,010,909",362.52
9-Dec-21,4,_SYS_STATISTICS   ,1,"46,049,033",38.06
9-Dec-21,5,CSC_GSM_SCHEDULER ,1,"4,900,238",117.96
9-Dec-21,7,_SYS_STATISTICS   ,1,"9,799",0.16
9-Dec-21,8,MAHPANIC          ,1,30,14.29
9-Dec-21,10,CSC_STAGING       ,6,"44,288,841",279.11
9-Dec-21,12,CSC_STAGING       ,2,"61,630,842",122.08
9-Dec-21,12,CSC_UFO_ID        ,1,"1,773,162",168.11
9-Dec-21,14,CSC_STAGING       ,7,"93,094,552",192.31
9-Dec-21,16,CSC_STAGING       ,7,"93,094,550",198.29
9-Dec-21,22,CSC_GSM_BAAO_UI   ,1,0,8.53
10-Dec-21,0,RACBHATN          ,1,1,30.87
10-Dec-21,1,CSC_UFO_UI_ID     ,1,1,6.31
10-Dec-21,1,RACBHATN          ,1,0,0.02
10-Dec-21,3,CSC_STAGING       ,8,"93,094,658",364.82
10-Dec-21,3,SYSTEM            ,1,1,0.93
10-Dec-21,4,CSC_GSM_BAAO_UI   ,1,0,3.17
10-Dec-21,5,CSC_GSM_SCHEDULER ,1,"4,612,476",118.69
10-Dec-21,6,CSC_UFO_ID        ,1,"18,230",9.93
10-Dec-21,6,CSC_UFO_STAGING_ID,10,"2,966,402",1.78
10-Dec-21,11,CSC_UFO_STAGING_ID,1,"1,483,672",0.12
10-Dec-21,12,CSC_UOV_ANG       ,1,26,15.72
10-Dec-21,13,CSC_UOV_ANG       ,1,0,69.35
10-Dec-21,14,CSC_STAGING       ,8,"92,853,299",379.18
10-Dec-21,15,CSC_STAGING       ,1,"899,183",36.81
10-Dec-21,15,CSC_UFO_STAGING_ID,1,"1,484,466",0.12
10-Dec-21,16,CSC_STAGING       ,6,"92,954,706",196.36
10-Dec-21,16,_SYS_STATISTICS   ,1,"122,506,649",31.03
10-Dec-21,21,CSC_STAGING       ,3,"62,530,025",160.73
10-Dec-21,22,CSC_STAGING       ,9,"75,521,104",387.64
10-Dec-21,23,CSC_STAGING       ,3,"62,530,025",173.58
11-Dec-21,0,_SYS_STATISTICS   ,1,"150,437,452",38.11
11-Dec-21,3,_SYS_STATISTICS   ,1,"61,460,547",15.57
11-Dec-21,4,CSC_STAGING       ,2,"61,630,842",137.42
11-Dec-21,5,CSC_GSM_SCHEDULER ,1,"4,612,048",118.72
11-Dec-21,5,CSC_UFO_ID        ,1,"5,537,067",176.69
11-Dec-21,6,_SYS_STATISTICS   ,1,60,0.26
11-Dec-21,15,CSC_STAGING       ,2,"61,630,842",137.41
11-Dec-21,15,CSC_UFO_ID        ,1,"4,299",9.96
11-Dec-21,15,CSC_UFO_STAGING_ID,2,"418,227",0.43
11-Dec-21,16,CSC_STAGING       ,8,"92,863,104",422.33
11-Dec-21,19,CSC_STAGING       ,8,"92,863,103",412.43
11-Dec-21,23,SYSTEM            ,2,4,1.08
12-Dec-21,4,CSC_STAGING       ,1,"44,288,842",96.9
12-Dec-21,4,_SYS_STATISTICS   ,1,"22,471,718",18.71
12-Dec-21,5,CSC_GSM_SCHEDULER ,1,"4,612,091",118.72
12-Dec-21,5,CSC_UFO_ID        ,1,"3,699,064",180.76
12-Dec-21,5,_SYS_STATISTICS   ,1,"1,630",0.02
12-Dec-21,10,CSC_STAGING       ,5,"92,855,976",374.64
12-Dec-21,11,CSC_STAGING       ,2,"61,630,842",134.74
12-Dec-21,14,CSC_STAGING       ,3,"18,195,814",125.43
12-Dec-21,14,_SYS_STATISTICS   ,1,"3,951",0.32
12-Dec-21,15,_SYS_STATISTICS   ,1,363,0.32
12-Dec-21,16,_SYS_STATISTICS   ,1,363,0.32
12-Dec-21,17,_SYS_STATISTICS   ,1,"1,437",0.32
12-Dec-21,18,_SYS_STATISTICS   ,1,363,0.32
12-Dec-21,19,_SYS_STATISTICS   ,1,363,0.32
12-Dec-21,20,_SYS_STATISTICS   ,1,360,0.32
12-Dec-21,21,_SYS_STATISTICS   ,1,363,0.32
12-Dec-21,22,CSC_GSM_BAAO_UI   ,1,0,4.61
12-Dec-21,22,_SYS_STATISTICS   ,1,363,0.32
12-Dec-21,23,CSC_STAGING       ,2,"61,630,842",124.7
12-Dec-21,23,CSC_UOV_ANG       ,1,0,15.41
12-Dec-21,23,_SYS_STATISTICS   ,2,"30,815,784",25.49
13-Dec-21,0,SYSTEM            ,1,1,0.45
13-Dec-21,0,_SYS_STATISTICS   ,1,360,0.32
13-Dec-21,1,_SYS_STATISTICS   ,1,363,0.32
13-Dec-21,2,_SYS_STATISTICS   ,1,363,0.32
13-Dec-21,3,CSC_STAGING       ,3,"61,666,718",330.02
13-Dec-21,3,CSC_UFO_UI_ID     ,2,101,154.19
13-Dec-21,3,CSC_UOV_ANG       ,2,324,17.87
13-Dec-21,3,_SYS_STATISTICS   ,1,362,0.32
13-Dec-21,4,_SYS_STATISTICS   ,1,357,0.32
13-Dec-21,5,CSC_GSM_SCHEDULER ,1,"4,618,698",118.69
13-Dec-21,5,CSC_STAGING       ,2,"873,004",85.7
13-Dec-21,5,CSC_UFO_ID        ,1,"4,169",10.03
13-Dec-21,5,MONITOR_DAA       ,1,0,0
13-Dec-21,6,CSC_STAGING       ,23,"92,865,352",387.62
13-Dec-21,10,SYSTEM            ,1,3,0.17
13-Dec-21,13,CSC_UOV_ANG       ,1,0,6.87
13-Dec-21,15,CSC_UFO_ID        ,2,"580,304",12.52
13-Dec-21,16,CSC_STAGING       ,4,"62,504,336",225.06
13-Dec-21,22,CSC_UOV_ANG       ,2,0,60.57
13-Dec-21,23,SAPHANADBA        ,1,1,0.91
14-Dec-21,0,CSC_GSM_SCHEDULER ,5,"1,661,246",287.83
14-Dec-21,0,CSC_STAGING       ,1,1,0
14-Dec-21,2,CSC_STAGING       ,1,"29,434,680",136.73
14-Dec-21,4,CSC_STAGING       ,1,"5,850,177",127.41
14-Dec-21,4,SAPHANADBA        ,1,1,0.92
14-Dec-21,10,CSC_UOV_ANG       ,2,536,26.1
14-Dec-21,15,CSC_UOV_ANG       ,1,0,30.29
14-Dec-21,18,SYSTEM            ,1,1,0.91
14-Dec-21,19,_SYS_STATISTICS   ,1,78,0.06
14-Dec-21,20,CSC_STAGING       ,2,"37,337,270",159.69
14-Dec-21,23,CSC_STAGING       ,1,"5,814,683",103.17
14-Dec-21,23,CSC_UOV_ANG       ,2,26,17.71
15-Dec-21,0,CSC_UFO_ID        ,1,"3,819,302",19.2
15-Dec-21,0,CSC_UOV_ANG       ,1,0,3.32
15-Dec-21,1,CSC_GSM_BAAO_UI   ,1,0,2.68
15-Dec-21,1,_SYS_STATISTICS   ,1,"23,535,428",15.94
15-Dec-21,3,CSC_GSM_BAAO_UI   ,5,3,11.12
15-Dec-21,3,CSC_STAGING       ,1,"5,819,507",94.67
15-Dec-21,3,CSC_UOV_ANG       ,1,0,38.44
15-Dec-21,5,CSC_GSM_SCHEDULER ,1,"4,491,705",121.57
15-Dec-21,9,CSC_UOV_ANG       ,1,0,41.77
15-Dec-21,11,CSC_UOV_ANG       ,1,0,0.86
15-Dec-21,16,_SYS_STATISTICS   ,1,114,0.06
15-Dec-21,18,CSC_UOV_ANG       ,1,0,11.56
